"OCC_CODE","TITLE","OCC_GROUP","TOTAL_EMPLOYEES","SALARY","YEAR","OCC_CODE_SHORT"
"25_1071","Health Specialties Teachers, Postsecondary","",133070,103340,2009,"25"
"11_0000","Management Occupations","major",6116380,102900,2009,"11"
"19_2011","Astronomers","",1240,102740,2009,"19"
"19_3032","Industrial-organizational Psychologists","",1710,102570,2009,"19"
"11_2031","Public Relations Managers","",53270,101850,2009,"11"
"17_2061","Computer Hardware Engineers","",65410,101410,2009,"17"
"19_3094","Political Scientists","",3970,101050,2009,"19"
"17_2161","Nuclear Engineers","",16710,100350,2009,"17"
"11_9199","Managers, All Other","",369170,99100,2009,"11"
"11_2011","Advertising And Promotions Managers","",35760,97670,2009,"11"
"15_2011","Actuaries","",17940,97450,2009,"15"
"11_3061","Purchasing Managers","",65080,96910,2009,"11"
"15_1032","Computer Software Engineers, Systems Software","",385200,96620,2009,"15"
"19_3011","Economists","",13160,96320,2009,"19"
"17_2011","Aerospace Engineers","",70570,96270,2009,"17"
"23_0000","Legal Occupations","major",999020,95820,2009,"23"
"11_9033","Education Administrators, Postsecondary","",105900,95340,2009,"11"
"11_3041","Compensation And Benefits Managers","",35630,95230,2009,"11"
"19_2099","Physical Scientists, All Other","",25310,94880,2009,"19"
"11_3131","Training And Development Managers","",29320,94360,2009,"11"
"13_2052","Personal Financial Advisors","",149460,94180,2009,"13"
"15_2021","Mathematicians","",2770,93920,2009,"15"
"11_3051","Industrial Production Managers","",147250,93650,2009,"11"
"11_9021","Construction Managers","",204760,93290,2009,"11"
"25_1032","Engineering Teachers, Postsecondary","",34270,92970,2009,"25"
"19_2042","Geoscientists, Except Hydrologists And Geographers","",31860,92710,2009,"19"
"17_2041","Chemical Engineers","",29000,91670,2009,"17"
"17_2072","Electronics Engineers, Except Computer","",135990,91540,2009,"17"
"27_1011","Art Directors","",31660,91520,2009,"27"
"41_3031","Securities, Commodities, And Financial Services Sales Agents","",271670,91390,2009,"41"
"11_9111","Medical And Health Services Managers","",271710,90970,2009,"11"
"17_2199","Engineers, All Other","",159680,90600,2009,"17"
"41_9031","Sales Engineers","",71640,90540,2009,"41"
"15_1031","Computer Software Engineers, Applications","",495500,90170,2009,"15"
"29_1131","Veterinarians","",54130,90110,2009,"29"
"25_1063","Economics Teachers, Postsecondary","",12860,89320,2009,"25"
"19_1021","Biochemists And Biophysicists","",22860,88550,2009,"19"
"23_1021","Administrative Law Judges, Adjudicators, And Hearing Officers","",13140,87620,2009,"23"
"13_1011","Agents And Business Managers Of Artists, Performers, And Athletes","",11700,87430,2009,"13"
"11_9032","Education Administrators, Elementary And Secondary School","",219280,87390,2009,"11"
"25_1042","Biological Science Teachers, Postsecondary","",54810,87220,2009,"25"
"27_2012","Producers And Directors","",79780,86870,2009,"27"
"17_2071","Electrical Engineers","",151660,86250,2009,"17"
"17_2131","Materials Engineers","",22510,85660,2009,"17"
"11_3071","Transportation, Storage, And Distribution Managers","",92380,85470,2009,"11"
"13_2051","Financial Analysts","",235240,85240,2009,"13"
"19_2021","Atmospheric And Space Scientists","",8320,85160,2009,"19"
"29_1071","Physician Assistants","",76900,84830,2009,"29"
"19_1042","Medical Scientists, Except Epidemiologists","",101760,84760,2009,"19"
"13_1111","Management Analysts","",552770,84650,2009,"13"
"19_3039","Psychologists, All Other","",10260,84220,2009,"19"
"25_1011","Business Teachers, Postsecondary","",73790,83840,2009,"25"
"25_1051","Atmospheric, Earth, Marine, And Space Sciences Teachers, Postsecondary","",9900,83320,2009,"25"
"25_1054","Physics Teachers, Postsecondary","",12870,83320,2009,"25"
"17_2031","Biomedical Engineers","",14760,82550,2009,"17"
"19_2032","Materials Scientists","",8880,82350,2009,"19"
"17_2151","Mining And Geological Engineers, Including Mining Safety Engineers","",6310,82080,2009,"17"
"11_3011","Administrative Services Managers","",243580,81530,2009,"11"
"41_4011","Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products","",406140,81370,2009,"41"
"17_2051","Civil Engineers","",259320,81180,2009,"17"
"27_2021","Athletes And Sports Competitors","",13620,80950,2009,"27"
"25_1041","Agricultural Sciences Teachers, Postsecondary","",10230,80790,2009,"25"
"17_2081","Environmental Engineers","",50610,80750,2009,"17"
"17_2141","Mechanical Engineers","",232660,80580,2009,"17"
"15_1121","Computer Systems Analysts","",512720,80430,2009,"15"
"29_1011","Chiropractors","",26310,80390,2009,"29"
"11_9039","Education Administrators, All Other","",28710,80140,2009,"11"
"41_1012","First-line Supervisors/managers Of Non-retail Sales Workers","",261200,79610,2009,"41"
"17_2121","Marine Engineers And Naval Architects","",5270,79240,2009,"17"
"13_2061","Financial Examiners","",26050,79070,2009,"13"
"17_1011","Architects, Except Landscape And Naval","",101630,78880,2009,"17"
"33_1012","First-line Supervisors/managers Of Police And Detectives","",99900,78580,2009,"33"
"41_9021","Real Estate Brokers","",48380,78360,2009,"41"
"15_1099","Computer Specialists, All Other","",195890,78010,2009,"15"
"25_1031","Architecture Teachers, Postsecondary","",7090,77830,2009,"25"
"29_1199","Health Diagnosing And Treating Practitioners, All Other","",32960,77630,2009,"29"
"25_1052","Chemistry Teachers, Postsecondary","",20370,77350,2009,"25"
"29_1124","Radiation Therapists","",15570,77340,2009,"29"
"17_2112","Industrial Engineers","",209300,77090,2009,"17"
"25_1069","Social Sciences Teachers, Postsecondary, All Other","",5830,77040,2009,"25"
"25_1065","Political Science Teachers, Postsecondary","",15180,76990,2009,"25"
"19_2043","Hydrologists","",7150,76760,2009,"19"
"15_1081","Network Systems And Data Communications Analysts","",226080,76560,2009,"15"
"15_0000","Computer And Mathematical Science Occupations","major",3303690,76290,2009,"15"
"29_1123","Physical Therapists","",174490,76220,2009,"29"
"19_3041","Sociologists","",4430,76190,2009,"19"
"25_1021","Computer Science Teachers, Postsecondary","",32240,75860,2009,"25"
"17_2111","Health And Safety Engineers, Except Mining Safety Engineers And Inspectors","",24070,75810,2009,"17"
"25_1061","Anthropology And Archeology Teachers, Postsecondary","",5880,75530,2009,"25"
"15_2031","Operations Research Analysts","",60960,75370,2009,"15"
"15_2041","Statisticians","",21370,75220,2009,"15"
"25_1062","Area, Ethnic, And Cultural Studies Teachers, Postsecondary","",8070,75130,2009,"25"
"15_1131","Computer Programmers","",367880,74690,2009,"15"
"17_2021","Agricultural Engineers","",2620,74640,2009,"17"
"27_1022","Fashion Designers","",15780,74410,2009,"27"
"25_1199","Postsecondary Teachers, All Other","",205760,74330,2009,"25"
"15_1141","Database Administrators","",108080,74290,2009,"15"
"51_8011","Nuclear Power Reactor Operators","",4840,74180,2009,"51"
"11_9071","Gaming Managers","",3390,74030,2009,"11"
"25_1053","Environmental Science Teachers, Postsecondary","",4820,73700,2009,"25"
"17_0000","Architecture And Engineering Occupations","major",2412730,73590,2009,"17"
"19_3099","Social Scientists And Related Workers, All Other","",29250,73450,2009,"19"
"53_2012","Commercial Pilots","",29180,73060,2009,"53"
"19_2031","Chemists","",79910,72740,2009,"19"
"19_1099","Life Scientists, All Other","",12320,72590,2009,"19"
"19_3031","Clinical, Counseling, And School Psychologists","",98330,72310,2009,"19"
"25_1043","Forestry And Conservation Science Teachers, Postsecondary","",2380,72290,2009,"25"
"25_1066","Psychology Teachers, Postsecondary","",33450,72140,2009,"25"
"19_1022","Microbiologists","",16260,71980,2009,"19"
"25_1067","Sociology Teachers, Postsecondary","",16380,71970,2009,"25"
"33_1021","First-line Supervisors/managers Of Fire Fighting And Prevention Workers","",57750,71680,2009,"33"
"19_3092","Geographers","",1170,71420,2009,"19"
"15_1071","Network And Computer Systems Administrators","",338890,70930,2009,"15"
"53_5021","Captains, Mates, And Pilots Of Water Vessels","",30450,70740,2009,"53"
"29_1122","Occupational Therapists","",97840,70680,2009,"29"
"25_1022","Mathematical Science Teachers, Postsecondary","",48100,70550,2009,"25"
"13_1081","Logisticians","",100420,70400,2009,"13"
"25_1064","Geography Teachers, Postsecondary","",3930,69840,2009,"25"
"29_0000","Healthcare Practitioner And Technical Occupations","major",7200950,69690,2009,"29"
"19_1029","Biological Scientists, All Other","",29630,69430,2009,"19"
"53_5031","Ship Engineers","",10850,69420,2009,"53"
"25_1125","History Teachers, Postsecondary","",21810,69280,2009,"25"
"13_2031","Budget Analysts","",60970,69240,2009,"13"
"29_2033","Nuclear Medicine Technologists","",21670,68450,2009,"29"
"29_1127","Speech-language Pathologists","",111640,68350,2009,"29"
"25_1121","Art, Drama, And Music Teachers, Postsecondary","",80790,68230,2009,"25"
"25_1192","Home Economics Teachers, Postsecondary","",4800,68210,2009,"25"
"27_3021","Broadcast News Analysts","",5820,67990,2009,"27"
"47_4021","Elevator Installers And Repairers","",23450,67950,2009,"47"
"29_2021","Dental Hygienists","",173900,67860,2009,"29"
"25_1126","Philosophy And Religion Teachers, Postsecondary","",19630,67610,2009,"25"
"19_3021","Market Research Analysts","",226410,67500,2009,"19"
"13_2011","Accountants And Auditors","",1106980,67430,2009,"13"
"25_1113","Social Work Teachers, Postsecondary","",8290,67410,2009,"25"
"19_2041","Environmental Scientists And Specialists, Including Health","",83530,67360,2009,"19"
"13_2041","Credit Analysts","",67950,67230,2009,"13"
"51_8012","Power Distributors And Dispatchers","",10000,66910,2009,"51"
"29_1181","Audiologists","",12590,66850,2009,"29"
"19_4051","Nuclear Technicians","",6290,66700,2009,"19"
"29_2091","Orthotists And Prosthetists","",5470,66600,2009,"29"
"29_1141","Registered Nurses","",2583770,66530,2009,"29"
"13_1199","Business Operations Specialists, All Other","",1036450,65960,2009,"13"
"17_1012","Landscape Architects","",18940,65910,2009,"17"
"13_0000","Business And Financial Operations Occupations","major",6063670,65900,2009,"13"
"25_1123","English Language And Literature Teachers, Postsecondary","",65490,65860,2009,"25"
"33_3021","Detectives And Criminal Investigators","",110380,65860,2009,"33"
"19_0000","Life, Physical, And Social Science Occupations","major",1308380,65660,2009,"19"
"27_3042","Technical Writers","",46270,65610,2009,"27"
"25_1072","Nursing Instructors And Teachers, Postsecondary","",49140,65240,2009,"25"
"25_1122","Communications Teachers, Postsecondary","",25090,65190,2009,"25"
"19_1013","Soil And Plant Scientists","",11830,65180,2009,"19"
"19_1041","Epidemiologists","",4610,64950,2009,"19"
"13_2099","Financial Specialists, All Other","",153720,64810,2009,"13"
"11_9011","Farm, Ranch, And Other Agricultural Managers","",3250,64760,2009,"11"
"19_3051","Urban And Regional Planners","",38950,64680,2009,"19"
"27_3043","Writers And Authors","",43390,64560,2009,"27"
"19_1011","Animal Scientists","",2190,64510,2009,"19"
"19_1012","Food Scientists And Technologists","",10790,64370,2009,"19"
"25_1082","Library Science Teachers, Postsecondary","",3940,64270,2009,"25"
"29_9011","Occupational Health And Safety Specialists","",51850,64200,2009,"29"
"27_4032","Film And Video Editors","",17550,63680,2009,"27"
"29_2032","Diagnostic Medical Sonographers","",51630,63640,2009,"29"
"13_2053","Insurance Underwriters","",98430,63330,2009,"13"
"25_1124","Foreign Language And Literature Teachers, Postsecondary","",27020,63300,2009,"25"
"23_1022","Arbitrators, Mediators, And Conciliators","",8110,63250,2009,"23"
"13_2072","Loan Officers","",298200,63210,2009,"13"
"27_1014","Multi-media Artists And Animators","",28800,62810,2009,"27"
"25_1111","Criminal Justice And Law Enforcement Teachers, Postsecondary","",12610,62750,2009,"25"
"13_1021","Purchasing Agents And Buyers, Farm Products","",11690,62450,2009,"13"
"25_1081","Education Teachers, Postsecondary","",56880,62160,2009,"25"
"15_2099","Mathematical Scientists, All Other","",2610,61850,2009,"15"
"47_1011","First-line Supervisors/managers Of Construction Trades And Extraction Workers","",531840,61730,2009,"47"
"49_2095","Electrical And Electronics Repairers, Powerhouse, Substation, And Relay","",22870,61700,2009,"49"
"27_1021","Commercial And Industrial Designers","",29170,61400,2009,"27"
"41_4012","Sales Representatives, Wholesale And Manufacturing, Except Technical And Scientific Products","",1409780,61400,2009,"41"
"41_3021","Insurance Sales Agents","",325710,61330,2009,"41"
"25_9031","Instructional Coordinators","",124480,61270,2009,"25"
"11_9151","Social And Community Service Managers","",113760,61240,2009,"11"
"13_1051","Cost Estimators","",197330,61190,2009,"13"
"19_1031","Conservation Scientists","",16810,61180,2009,"19"
"53_6051","Transportation Inspectors","",24250,61110,2009,"53"
"19_1023","Zoologists And Wildlife Biologists","",17460,60670,2009,"19"
"49_1011","First-line Supervisors/managers Of Mechanics, Installers, And Repairers","",427560,60630,2009,"49"
"25_1193","Recreation And Fitness Studies Teachers, Postsecondary","",16850,60580,2009,"25"
"27_2042","Musicians And Singers","",47260,60528,2009,"27"
"11_9061","Funeral Directors","",25820,60390,2009,"11"
"51_8013","Power Plant Operators","",36860,60270,2009,"51"
"27_2011","Actors","",39880,59883.2,2009,"27"
"27_4099","Media And Communication Equipment Workers, All Other","",17610,59880,2009,"27"
"17_3021","Aerospace Engineering And Operations Technicians","",7940,59820,2009,"17"
"33_1011","First-line Supervisors/managers Of Correctional Officers","",45540,59810,2009,"33"
"11_9131","Postmasters And Mail Superintendents","",24890,59600,2009,"11"
"47_5012","Rotary Drill Operators, Oil And Gas","",25500,59560,2009,"47"
"27_3031","Public Relations Specialists","",242670,59370,2009,"27"
"17_1021","Cartographers And Photogrammetrists","",11750,59340,2009,"17"
"41_3099","Sales Representatives, Services, All Other","",543560,59250,2009,"41"
"13_1079","Human Resources, Training, And Labor Relations Specialists, All Other","",219240,59070,2009,"13"
"13_1031","Claims Adjusters, Examiners, And Investigators","",273930,58780,2009,"13"
"11_9141","Property, Real Estate, And Community Association Managers","",150850,58660,2009,"11"
"23_2099","Legal Support Workers, All Other","",39590,58630,2009,"23"
"13_1023","Purchasing Agents, Except Wholesale, Retail, And Farm Products","",281910,58550,2009,"13"
"13_1072","Compensation, Benefits, And Job Analysis Specialists","",111890,58520,2009,"13"
"27_3041","Editors","",105040,58440,2009,"27"
"19_4041","Geological And Petroleum Technicians","",14460,58400,2009,"19"
"17_3029","Engineering Technicians, Except Drafters, All Other","",69070,58330,2009,"17"
"49_9092","Commercial Divers","",3030,58060,2009,"49"
"27_1019","Artists And Related Workers, All Other","",8100,57470,2009,"27"
"17_1022","Surveyors","",50360,57420,2009,"17"
"19_3091","Anthropologists And Archeologists","",5570,57230,2009,"19"
"51_8093","Petroleum Pump System Operators, Refinery Operators, And Gaugers","",46230,56990,2009,"51"
"13_1061","Emergency Management Specialists","",13060,56900,2009,"13"
"47_2011","Boilermakers","",22400,56680,2009,"47"
"25_2043","Special Education Teachers, Secondary School","",146240,56420,2009,"25"
"19_3093","Historians","",3620,56350,2009,"19"
"33_2021","Fire Inspectors And Investigators","",12180,56310,2009,"33"
"13_1032","Insurance Appraisers, Auto Damage","",10960,56180,2009,"13"
"49_9051","Electrical Power-line Installers And Repairers","",108980,55860,2009,"49"
"51_8092","Gas Plant Operators","",14040,55860,2009,"51"
"25_4021","Librarians","",150520,55670,2009,"25"
"29_2011","Medical And Clinical Laboratory Technologists","",166860,55620,2009,"29"
"13_1022","Wholesale And Retail Buyers, Except Farm Products","",116900,55480,2009,"13"
